,literacy_home,risk_factors,aspired_occ_b,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,aspired_occ_1,math_1,math_status_1,hs_gpa,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y
10345,3.0,1.0,9.0,46.19,61.63,-0.63,1.4069999999999998,1.1909999999999998,1.0,4.0,20.0,5.0,,8.0,6.0,42.28,5.0,4.0,0.0,5.0,-1.264,,,2.0,,150.1,246.52,211.4,,,3.7359999999999998,1200800.0,0.0
13082,3.0,0.0,-1.0,55.88,61.26,0.37,-0.11800000000000001,1.001,1.0,2.0,2.0,1.0,0.0,7.0,9.0,54.14,6.0,6.0,0.0,2.0,,26.0,6.0,1.0,8.0,171.28,245.04,324.84000000000003,48.0,4559.04,,5480960.0,1.0
13828,1.0,0.0,9.0,71.68,55.22,1.5330000000000001,0.812,0.32,0.0,5.0,8.0,0.0,0.0,8.0,10.0,70.31,6.0,4.0,0.0,0.0,1.811,33.0,6.0,1.0,14.0,197.21,110.44,421.86,56.0,7452.199999999999,0.0,0.0,1.0
8427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11837,2.0,0.0,10.0,68.77,62.0,1.3219999999999998,1.335,,0.0,2.0,10.0,4.0,1.0,8.0,10.0,71.64,6.0,3.0,3.0,5.0,1.811,32.0,6.0,1.0,16.0,202.40999999999997,186.0,429.84000000000003,48.0,9853.44,0.0,6679529.999999999,0.0
9364,,1.0,,51.48,41.91,,,-0.13699999999999998,,,14.0,,,4.0,12.0,48.09,5.0,0.0,4.0,,0.25,25.0,3.0,2.0,17.0,141.48,,240.45000000000002,0.0,,,6366600.0,0.0
1506,,,,49.74,48.45,,,,,,,,,7.0,14.0,43.64,5.0,5.0,4.0,3.0,,25.0,5.0,2.0,,141.82999999999998,,218.2,,,,0.0,0.0
2686,2.0,,9.0,55.51,38.22,-1.621,-1.82,-1.579,3.0,0.0,5.0,,0.0,4.0,2.0,50.03,4.0,1.0,0.0,4.0,0.51,27.0,4.0,1.0,9.0,143.76,114.66,200.12,9.0,2833.0199999999995,,0.0,0.0
5007,2.0,1.0,-1.0,63.81,62.25,-0.42,1.5959999999999999,-0.7090000000000001,0.0,3.0,10.0,5.0,0.0,4.0,16.0,62.75,5.0,2.0,3.0,6.0,-0.21600000000000003,19.0,2.0,2.0,12.0,188.81,186.75,313.75,24.0,6006.0,4.784,2643340.0,0.0
10295,1.0,0.0,9.0,45.25,42.9,-0.669,-1.306,-0.14300000000000002,0.0,0.0,11.0,,0.0,6.0,6.0,42.85,6.0,2.0,8.0,2.0,,23.0,3.0,1.0,14.0,131.0,85.8,257.1,28.0,4800.6,,6026000.0,1.0
9184,0.0,,9.0,53.66,48.2,1.083,0.696,,0.0,0.0,10.0,2.0,0.0,6.0,9.0,46.88,5.0,1.0,0.0,3.0,-0.259,23.0,6.0,1.0,16.0,148.74,48.2,234.4,16.0,4521.6,,2231100.0,0.0
9239,1.0,2.0,9.0,49.36,58.06,,-0.37200000000000005,,1.0,0.0,6.0,8.0,0.0,6.0,-1.0,37.1,5.0,0.0,8.0,,-0.23199999999999998,25.0,5.0,1.0,11.0,144.52,116.12,185.5,0.0,3317.82,15.536,10839000.0,0.0
6640,2.0,1.0,10.0,48.1,51.89,0.068,-0.41,0.544,2.0,1.0,31.0,2.0,0.0,8.0,10.0,47.6,5.0,2.0,0.0,7.0,,26.0,6.0,1.0,37.0,147.59,155.67000000000002,238.0,74.0,14565.79,,5165650.0,1.0
10507,2.0,1.0,9.0,58.08,58.43,1.296,-1.383,-0.064,0.0,2.0,,2.0,3.0,4.0,-1.0,53.45,4.0,2.0,0.0,4.0,1.811,26.0,3.0,2.0,,169.95999999999998,175.29,213.8,,,3.811,3399199.9999999995,0.0
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9680,1.0,0.0,10.0,56.1,56.58,1.3219999999999998,0.877,0.812,0.0,5.0,8.0,4.0,0.0,8.0,10.0,53.29,6.0,6.0,0.0,3.0,1.024,28.0,6.0,1.0,14.0,165.97,113.16,319.74,84.0,6060.599999999999,0.0,2157610.0,1.0
14551,3.0,,9.0,39.94,52.02,-0.381,0.331,-0.703,0.0,0.0,3.0,1.0,0.0,6.0,6.0,36.99,5.0,1.0,0.0,6.0,-0.755,24.0,4.0,1.0,7.0,128.95000000000002,208.08,184.95000000000002,7.0,2751.21,,644750.0000000001,1.0
7349,1.0,3.0,10.0,35.59,34.64,-1.1059999999999999,-1.122,,1.0,0.0,9.0,2.0,0.0,6.0,-1.0,35.07,3.0,1.0,0.0,2.0,-0.7609999999999999,30.0,3.0,2.0,12.0,105.30000000000001,69.28,105.21000000000001,12.0,2093.88,3.7170000000000005,210600.00000000003,0.0
802,2.0,0.0,9.0,53.09,52.63,0.82,0.07,,1.0,1.0,3.0,1.0,0.0,6.0,9.0,52.73,6.0,2.0,4.0,1.0,,,,1.0,,158.45,157.89000000000001,316.38,,,,7288699.999999999,1.0
12421,3.0,0.0,6.0,57.23,61.51,-0.18100000000000002,-0.475,,0.0,2.0,18.0,2.0,0.0,6.0,13.0,55.96,6.0,3.0,0.0,2.0,0.528,26.0,4.0,1.0,22.0,174.7,246.04,335.76,66.0,12799.599999999999,0.0,6988000.0,1.0
11629,3.0,0.0,10.0,59.06,59.04,0.5710000000000001,0.331,,1.0,1.0,1.0,4.0,0.0,4.0,-1.0,56.41,6.0,2.0,0.0,8.0,0.544,30.0,4.0,2.0,5.0,174.51,236.16,338.46,10.0,2873.1,0.0,4886280.0,0.0
13022,,0.0,,46.88,54.36,,,0.24100000000000002,0.0,0.0,9.0,5.0,,4.0,-1.0,48.55,5.0,0.0,3.0,,-1.7919999999999998,25.0,4.0,2.0,13.0,149.79000000000002,,242.75,0.0,,0.0,2097060.0000000002,1.0
10433,2.0,0.0,-1.0,61.44,60.64,-0.8959999999999999,-0.445,-0.24600000000000002,1.0,1.0,12.0,0.0,5.0,6.0,16.0,62.73,3.0,0.0,5.0,2.0,,21.0,3.0,2.0,15.0,184.81,181.92000000000002,188.19,0.0,5551.650000000001,,8316450.0,0.0
13180,3.0,0.0,9.0,55.06,51.28,-0.365,-0.37200000000000005,0.349,1.0,4.0,18.0,1.0,1.0,7.0,4.0,50.47,5.0,4.0,2.0,4.0,,26.0,3.0,2.0,21.0,156.81,205.12,252.35,84.0,9606.87,,7056450.0,1.0
15820,3.0,0.0,-1.0,47.15,53.13,,-0.08,,3.0,0.0,20.0,,0.0,6.0,15.0,49.64,5.0,0.0,1.0,4.0,,24.0,5.0,1.0,25.0,149.92000000000002,212.52,248.2,0.0,11518.0,,1349280.0000000002,0.0
5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2.0,1.0,9.0,75.18,70.99,,,1.9509999999999998,0.0,6.0,17.0,3.0,0.0,7.0,9.0,65.47,6.0,6.0,8.0,3.0,1.035,27.0,5.0,1.0,22.0,211.64000000000001,212.96999999999997,392.82,132.0,13327.38,4.035,6772480.000000001,0.0
8010,0.0,1.0,-1.0,49.16,40.06,,,,0.0,0.0,4.0,0.0,0.0,4.0,-1.0,45.08,5.0,0.0,0.0,4.0,0.528,21.0,3.0,2.0,7.0,134.3,40.06,225.39999999999998,0.0,1858.2199999999998,0.528,0.0,0.0
9848,2.0,1.0,9.0,67.97,69.39,1.7719999999999998,1.5959999999999999,1.001,1.0,6.0,15.0,2.0,0.0,8.0,10.0,66.27,6.0,4.0,3.0,1.0,1.564,27.0,6.0,1.0,21.0,203.63,208.17000000000002,397.62,84.0,12721.59,3.564,2647190.0,0.0
7778,,,,46.96,44.16,,,,,,,,,6.0,-1.0,50.16,6.0,1.0,0.0,3.0,,22.0,4.0,2.0,,141.28,,300.96,,,,2825600.0,0.0
13240,3.0,0.0,9.0,60.12,62.74,-0.14300000000000002,0.331,1.7619999999999998,0.0,2.0,10.0,2.0,2.0,8.0,9.0,61.57,6.0,4.0,3.0,0.0,-0.757,26.0,5.0,1.0,15.0,184.43,250.96,369.42,60.0,9305.7,0.0,0.0,0.0
10747,3.0,,2.0,22.58,38.71,-1.3719999999999999,-1.652,,3.0,0.0,4.0,8.0,0.0,9.0,9.0,35.94,6.0,0.0,1.0,4.0,-1.547,22.0,0.0,2.0,4.0,97.22999999999999,154.84,215.64,0.0,1481.92,,777839.9999999999,0.0
3824,3.0,0.0,3.0,58.2,52.39,,,-0.435,2.0,2.0,24.0,5.0,0.0,4.0,3.0,55.04,5.0,2.0,0.0,3.0,1.024,21.0,4.0,2.0,28.0,165.63,209.56,275.2,56.0,13573.279999999999,0.0,5962680.0,0.0
14692,3.0,,10.0,49.6,55.96,0.36,0.331,0.052000000000000005,0.0,0.0,11.0,3.0,0.0,8.0,10.0,46.51,6.0,1.0,0.0,,,25.0,6.0,1.0,17.0,152.07,223.84,279.06,17.0,8549.3,,3649680.0,0.0
15252,3.0,0.0,-1.0,71.32,70.62,,0.601,1.9509999999999998,1.0,3.0,,0.0,0.0,7.0,-1.0,63.11,6.0,3.0,0.0,0.0,0.528,24.0,6.0,1.0,,205.05,282.48,378.65999999999997,,,0.0,4101000.0,0.0
5,2.0,1.0,11.0,35.04,28.85,,0.52,-0.63,1.0,0.0,13.0,3.0,0.0,4.0,-1.0,32.0,4.0,0.0,6.0,6.0,,24.0,1.0,3.0,14.0,95.89,86.55000000000001,128.0,0.0,3003.7000000000003,,3356150.0,0.0
11732,3.0,2.0,-1.0,54.03,55.34,,-0.9329999999999999,0.32,0.0,1.0,22.0,4.0,3.0,6.0,13.0,43.68,3.0,1.0,6.0,3.0,-0.755,29.0,3.0,2.0,25.0,153.05,221.36,131.04,25.0,8810.0,6.49,3826250.0000000005,1.0
10086,3.0,0.0,9.0,47.46,54.48,,1.5959999999999999,0.349,0.0,3.0,5.0,3.0,0.0,7.0,-1.0,45.47,5.0,4.0,4.0,4.0,-0.248,26.0,6.0,2.0,11.0,147.41,217.92,227.35,44.0,4897.969999999999,0.0,4422300.0,0.0
5321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11024,,1.0,,47.43,50.79,,,0.052000000000000005,0.0,1.0,,8.0,,6.0,9.0,47.4,6.0,3.0,6.0,,,,,1.0,,145.62,,284.4,,,,0.0,0.0
2578,3.0,0.0,-1.0,58.17,55.1,-1.1059999999999999,-1.675,1.001,0.0,0.0,2.0,,0.0,6.0,10.0,53.78,5.0,1.0,5.0,3.0,-0.755,20.0,5.0,2.0,7.0,167.05,220.4,268.9,7.0,3425.0999999999995,,16705.0,0.0
8888,1.0,,,42.76,38.46,,,,0.0,0.0,7.0,3.0,,6.0,9.0,40.31,4.0,2.0,2.0,0.0,-1.264,25.0,4.0,2.0,11.0,121.53,76.92,161.24,22.0,2619.76,,4618140.0,1.0
15967,3.0,2.0,14.0,47.97,51.77,1.3219999999999998,-2.197,-1.0,2.0,1.0,16.0,1.0,4.0,6.0,-1.0,53.99,5.0,1.0,5.0,3.0,-0.258,25.0,4.0,1.0,20.0,153.73000000000002,207.08,269.95,20.0,9540.599999999999,1.484,11068560.000000002,1.0
5839,0.0,,-1.0,46.02,50.54,-1.831,-0.664,1.001,0.0,3.0,2.0,3.0,6.0,6.0,9.0,46.89,5.0,2.0,3.0,4.0,-2.039,31.0,5.0,2.0,7.0,143.45,50.54,234.45,14.0,1994.93,,3012449.9999999995,0.0
9406,1.0,3.0,-1.0,42.35,39.57,-0.392,-0.9329999999999999,0.423,0.0,0.0,2.0,8.0,0.0,4.0,2.0,44.36,4.0,0.0,6.0,6.0,0.265,24.0,3.0,2.0,5.0,126.28,79.14,177.44,0.0,1282.8999999999999,24.795,6314000.0,1.0
15366,2.0,0.0,,57.95,56.58,,,1.9509999999999998,,2.0,2.0,,,8.0,10.0,74.61,6.0,4.0,9.0,2.0,1.811,24.0,6.0,1.0,8.0,189.14,169.74,447.65999999999997,32.0,4939.2,,4728500.0,1.0
8721,3.0,0.0,17.0,41.25,39.57,-0.608,0.33899999999999997,-0.332,0.0,1.0,3.0,1.0,,3.0,2.0,44.61,6.0,2.0,1.0,0.0,0.013999999999999999,22.0,2.0,2.0,5.0,125.42999999999999,158.28,267.65999999999997,10.0,2129.7,0.0,1379730.0,0.0
9622,1.0,1.0,10.0,41.99,43.76,0.5710000000000001,0.331,-0.14300000000000002,0.0,3.0,12.0,1.0,0.0,6.0,10.0,34.46,5.0,3.0,3.0,,-1.002,25.0,3.0,2.0,15.0,120.21000000000001,87.52,172.3,45.0,3897.2999999999997,-0.0020000000000000018,3005250.0,0.0
3665,2.0,0.0,10.0,52.7,55.1,-0.42,1.5959999999999999,1.464,2.0,2.0,10.0,5.0,0.0,7.0,-1.0,52.02,6.0,6.0,4.0,2.0,-0.755,27.0,6.0,1.0,16.0,159.82000000000002,165.3,312.12,96.0,7638.72,0.0,2716940.0000000005,1.0
12900,3.0,0.0,-1.0,72.18,70.87,1.7719999999999998,1.5959999999999999,1.9509999999999998,1.0,3.0,3.0,4.0,0.0,8.0,9.0,70.57,6.0,4.0,3.0,3.0,1.5330000000000001,27.0,6.0,1.0,9.0,213.62,283.48,423.41999999999996,36.0,6362.099999999999,0.0,7263080.0,0.0
10059,1.0,2.0,-1.0,58.62,54.24,0.36,-0.9329999999999999,-0.898,1.0,0.0,7.0,5.0,3.0,9.0,-1.0,49.11,5.0,2.0,6.0,4.0,0.281,33.0,5.0,1.0,12.0,161.97,108.48,245.55,24.0,4248.360000000001,10.562,3887280.0,1.0
2127,1.0,,9.0,58.39,55.71,,,-1.469,2.0,0.0,6.0,7.0,3.0,6.0,9.0,58.28,6.0,1.0,4.0,4.0,-0.23199999999999998,19.0,4.0,1.0,10.0,172.38,111.42,349.68,10.0,4611.0,,7929480.0,1.0
9581,3.0,,-1.0,57.92,56.33,-0.171,-0.41,1.567,1.0,0.0,26.0,3.0,0.0,9.0,-1.0,50.47,5.0,0.0,5.0,4.0,-0.013000000000000001,22.0,5.0,1.0,31.0,164.72,225.32,252.35,0.0,14807.769999999999,,329440.0,1.0
4822,3.0,0.0,10.0,55.08,58.67,0.095,1.4069999999999998,1.1909999999999998,1.0,0.0,11.0,2.0,5.0,4.0,9.0,54.73,5.0,0.0,2.0,0.0,,6.0,5.0,2.0,16.0,168.48,234.68,273.65,0.0,8133.28,,1684800.0,0.0
10632,3.0,3.0,-1.0,47.79,44.87,-1.355,0.331,1.683,1.0,1.0,8.0,6.0,0.0,9.0,-1.0,47.9,5.0,1.0,0.0,8.0,,25.0,5.0,2.0,13.0,140.56,179.48,239.5,13.0,5446.74,,562240.0,0.0
1484,,2.0,,36.46,29.96,,,-1.579,0.0,0.0,26.0,8.0,,6.0,-1.0,36.55,5.0,3.0,3.0,6.0,-0.264,22.0,5.0,2.0,31.0,102.97,,182.75,93.0,,15.472,2780190.0,0.0
8597,1.0,0.0,-1.0,78.63,61.14,1.057,,,1.0,2.0,15.0,1.0,0.0,6.0,13.0,71.23,6.0,4.0,1.0,3.0,0.528,30.0,5.0,1.0,20.0,211.0,122.28,427.38,80.0,10993.199999999999,0.0,2110000.0,1.0
16126,3.0,0.0,10.0,65.91,57.93,1.534,1.5959999999999999,1.7619999999999998,0.0,5.0,20.0,1.0,0.0,7.0,14.0,63.43,6.0,4.0,0.0,1.0,1.068,25.0,5.0,1.0,25.0,187.27,231.72,380.58,100.0,15307.499999999998,0.0,19663350.0,1.0
6843,3.0,0.0,2.0,62.73,52.39,0.5710000000000001,0.14300000000000002,0.509,0.0,0.0,5.0,1.0,4.0,6.0,-1.0,63.0,6.0,1.0,3.0,1.0,-0.013000000000000001,25.0,6.0,2.0,11.0,178.12,209.56,378.0,11.0,6463.16,0.0,6768560.0,0.0
3635,,0.0,,49.76,39.69,,,-1.3840000000000001,0.0,,10.0,,,6.0,9.0,43.16,3.0,6.0,,2.0,-0.755,30.0,5.0,2.0,15.0,132.60999999999999,,129.48,90.0,,,2652199.9999999995,0.0
8844,3.0,0.0,9.0,47.82,44.62,1.7719999999999998,1.5959999999999999,0.436,2.0,0.0,2.0,1.0,0.0,6.0,-1.0,48.32,6.0,1.0,4.0,2.0,-0.013999999999999999,24.0,5.0,2.0,7.0,140.76,178.48,289.92,7.0,3278.7999999999997,0.0,0.0,0.0
7680,3.0,2.0,6.0,80.15,65.45,1.7719999999999998,-0.191,1.683,1.0,2.0,9.0,1.0,0.0,8.0,10.0,74.97,6.0,4.0,0.0,3.0,0.528,27.0,6.0,1.0,15.0,220.57000000000002,261.8,449.82,60.0,10674.3,3.056,10366790.000000002,1.0
10080,0.0,3.0,1.0,41.23,40.31,,,,0.0,1.0,3.0,2.0,0.0,9.0,10.0,45.37,5.0,3.0,0.0,3.0,0.746,26.0,6.0,1.0,9.0,126.91,40.31,226.85,27.0,2404.4399999999996,8.238,2411290.0,0.0
2490,3.0,1.0,-1.0,45.74,44.62,-0.5770000000000001,-0.307,-0.13699999999999998,2.0,1.0,2.0,8.0,0.0,4.0,2.0,44.27,4.0,1.0,0.0,6.0,,29.0,3.0,2.0,5.0,134.63,178.48,177.08,5.0,1777.8,,134630.0,0.0
8529,3.0,,10.0,57.24,60.4,-1.1179999999999999,1.5959999999999999,0.052000000000000005,0.0,3.0,,3.0,0.0,6.0,10.0,57.42,5.0,1.0,0.0,5.0,,24.0,3.0,2.0,,175.06,241.6,287.1,,,,0.0,0.0
11245,1.0,2.0,-1.0,41.84,42.9,-1.145,-1.187,1.001,0.0,0.0,4.0,4.0,0.0,6.0,9.0,42.38,1.0,2.0,5.0,4.0,-1.296,26.0,4.0,2.0,8.0,127.12,85.8,42.38,16.0,1025.44,5.4079999999999995,1271200.0,1.0
4048,3.0,1.0,10.0,51.36,49.18,-1.1059999999999999,-0.664,,1.0,0.0,2.0,7.0,0.0,6.0,10.0,49.09,5.0,1.0,7.0,3.0,-0.265,26.0,4.0,2.0,6.0,149.63,196.72,245.45000000000002,6.0,2653.02,6.735,5237050.0,0.0
14806,3.0,1.0,-1.0,59.14,69.02,,,-0.027000000000000003,0.0,0.0,4.0,0.0,0.0,6.0,-1.0,56.7,5.0,2.0,1.0,1.0,-1.002,23.0,4.0,1.0,8.0,184.86,276.08,283.5,16.0,4476.639999999999,-1.002,5545800.0,0.0
12673,,,,50.23,49.63,,,,,,,,,4.0,9.0,44.87,5.0,0.0,0.0,5.0,,30.0,3.0,3.0,,144.73,,224.35,,,,1013109.9999999999,1.0
14644,3.0,0.0,-1.0,57.92,51.15,0.358,0.435,0.247,2.0,0.0,3.0,4.0,0.0,6.0,-1.0,56.73,5.0,5.0,2.0,2.0,-1.4980000000000002,31.0,3.0,1.0,6.0,165.79999999999998,204.6,283.65,30.0,2929.5,0.0,5968799.999999999,0.0
4356,3.0,0.0,-1.0,52.45,55.1,-1.831,-0.387,0.046,1.0,1.0,26.0,5.0,2.0,6.0,13.0,51.33,6.0,1.0,5.0,4.0,-1.045,27.0,4.0,1.0,30.0,158.88,220.4,307.98,30.0,15851.4,0.0,4130880.0,0.0
3391,3.0,,-1.0,38.62,36.49,-0.392,-1.122,-1.014,3.0,0.0,2.0,3.0,,9.0,-1.0,37.0,3.0,0.0,5.0,3.0,-1.296,31.0,4.0,3.0,6.0,112.11,145.96,111.0,0.0,1541.7600000000002,,0.0,1.0
3339,2.0,1.0,10.0,51.21,53.25,0.5710000000000001,0.331,0.052000000000000005,4.0,0.0,8.0,,0.0,8.0,10.0,62.36,6.0,2.0,1.0,,0.528,24.0,5.0,1.0,13.0,166.82,159.75,374.15999999999997,26.0,6940.83,,10009200.0,1.0
2738,3.0,0.0,9.0,49.18,59.29,,,-0.898,2.0,0.0,8.0,2.0,3.0,6.0,11.0,53.57,6.0,2.0,4.0,1.0,-0.001,34.0,6.0,1.0,14.0,162.04,237.16,321.42,28.0,7820.120000000001,0.0,9722400.0,1.0
15596,3.0,0.0,14.0,54.25,61.63,-0.63,1.5959999999999999,1.756,2.0,1.0,12.0,2.0,2.0,6.0,-1.0,52.82,6.0,5.0,3.0,1.0,0.23199999999999998,25.0,6.0,1.0,18.0,168.7,246.52,316.92,90.0,10141.920000000002,0.0,7254099.999999999,1.0
12994,2.0,0.0,9.0,37.07,46.35,0.09300000000000001,-0.11800000000000001,1.1909999999999998,1.0,1.0,7.0,8.0,0.0,7.0,7.0,39.84,6.0,1.0,0.0,3.0,0.992,27.0,5.0,1.0,12.0,123.26,139.05,239.04000000000002,12.0,4537.08,0.0,7642120.0,1.0
6225,2.0,2.0,-1.0,45.27,42.78,0.358,1.219,0.052000000000000005,4.0,0.0,7.0,2.0,2.0,6.0,-1.0,42.08,6.0,3.0,4.0,2.0,-0.259,26.0,3.0,1.0,10.0,130.13,128.34,252.48,30.0,3808.2,3.482,3643640.0,0.0
15554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575,3.0,3.0,2.0,35.77,47.83,,,-0.13699999999999998,0.0,1.0,4.0,2.0,0.0,5.0,2.0,40.76,3.0,2.0,0.0,1.0,-0.782,31.0,3.0,2.0,7.0,124.35999999999999,191.32,122.28,14.0,2195.2000000000003,3.654,0.0,1.0
7265,2.0,4.0,9.0,37.05,36.98,-0.63,-0.9329999999999999,-0.63,1.0,2.0,6.0,3.0,0.0,9.0,17.0,38.27,4.0,2.0,0.0,0.0,,,,2.0,,112.30000000000001,110.94,153.08,,,,2021400.0000000002,0.0
13053,2.0,0.0,9.0,46.95,44.5,-0.63,-0.9329999999999999,,2.0,2.0,15.0,4.0,0.0,6.0,9.0,44.95,3.0,1.0,2.0,5.0,-1.2690000000000001,26.0,2.0,2.0,17.0,136.4,133.5,134.85000000000002,17.0,4561.950000000001,0.0,1295800.0,0.0
5319,2.0,,9.0,55.88,57.32,,-0.68,0.247,0.0,0.0,8.0,3.0,3.0,8.0,-1.0,53.42,5.0,2.0,0.0,1.0,-1.05,27.0,4.0,2.0,12.0,166.62,171.96,267.1,24.0,5268.720000000001,,3332400.0,0.0
10985,2.0,1.0,9.0,45.99,45.12,-0.128,1.1540000000000001,0.052000000000000005,1.0,0.0,3.0,3.0,0.0,6.0,2.0,48.69,4.0,3.0,2.0,2.0,-0.47700000000000004,,,2.0,,139.8,135.35999999999999,194.76,,,2.523,1537800.0000000002,1.0
15952,2.0,1.0,10.0,57.18,70.62,1.296,1.5959999999999999,1.9509999999999998,0.0,4.0,24.0,1.0,2.0,7.0,-1.0,60.41,6.0,5.0,9.0,1.0,-0.504,24.0,6.0,1.0,30.0,188.21,211.86,362.46,150.0,17229.6,0.496,941050.0,1.0
15992,3.0,,9.0,51.1,46.47,1.506,-0.9329999999999999,-0.898,1.0,2.0,14.0,8.0,6.0,6.0,9.0,54.73,5.0,4.0,6.0,2.0,1.811,23.0,3.0,1.0,17.0,152.29999999999998,185.88,273.65,68.0,7812.009999999999,,11422499.999999998,0.0
8370,3.0,0.0,10.0,67.82,51.28,1.047,1.5959999999999999,1.683,1.0,3.0,4.0,,0.0,7.0,10.0,58.34,6.0,4.0,6.0,1.0,-0.259,27.0,5.0,1.0,9.0,177.44,205.12,350.04,36.0,4996.4400000000005,,2839040.0,0.0
15756,3.0,0.0,10.0,52.32,57.93,0.5710000000000001,0.331,-0.21600000000000003,4.0,0.0,4.0,5.0,0.0,8.0,10.0,51.43,4.0,1.0,5.0,2.0,-0.755,23.0,3.0,1.0,7.0,161.68,231.72,205.72,7.0,3062.08,0.0,4850400.0,0.0
5357,0.0,3.0,9.0,33.09,33.9,-0.42200000000000004,-0.56,0.052000000000000005,0.0,0.0,4.0,3.0,0.0,9.0,9.0,36.14,4.0,0.0,2.0,,-0.542,31.0,3.0,2.0,7.0,103.13000000000001,33.9,144.56,0.0,1249.22,7.3740000000000006,0.0,1.0
3858,3.0,0.0,9.0,67.38,68.53,1.5330000000000001,1.4069999999999998,1.9509999999999998,0.0,2.0,5.0,2.0,0.0,7.0,-1.0,65.79,6.0,3.0,0.0,1.0,1.5659999999999998,28.0,6.0,1.0,11.0,201.7,274.12,394.74,33.0,7357.46,0.0,12102000.0,1.0
12773,3.0,0.0,-1.0,63.4,54.36,0.5710000000000001,0.331,0.052000000000000005,3.0,3.0,6.0,1.0,0.0,6.0,-1.0,68.21,6.0,3.0,4.0,2.0,1.0190000000000001,27.0,5.0,1.0,11.0,185.96999999999997,217.44,409.26,33.0,6893.700000000001,0.0,9298499.999999998,1.0
13412,,,,51.44,51.65,,,,,,,,,6.0,9.0,50.76,6.0,3.0,1.0,4.0,,25.0,5.0,1.0,,153.85,,304.56,,,,9231000.0,1.0
11414,2.0,0.0,10.0,52.41,64.46,,,1.001,2.0,1.0,21.0,3.0,,7.0,10.0,53.58,6.0,2.0,2.0,4.0,-0.008,25.0,6.0,1.0,27.0,170.45,193.38,321.48,54.0,13901.220000000001,0.0,3409000.0,1.0
8732,,,,45.87,48.07,,,,,,,,,4.0,16.0,45.38,4.0,3.0,1.0,3.0,,24.0,3.0,2.0,,139.32,,181.52,,,,3761640.0,0.0
15007,3.0,1.0,2.0,40.27,39.82,1.7719999999999998,1.5959999999999999,-0.898,1.0,0.0,0.0,8.0,0.0,3.0,-1.0,41.0,3.0,1.0,7.0,0.0,,22.0,1.0,2.0,1.0,121.09,159.28,123.0,1.0,282.28,,3390520.0,0.0
11669,2.0,0.0,10.0,44.41,48.32,,,1.1909999999999998,0.0,5.0,4.0,3.0,,4.0,9.0,46.0,6.0,1.0,3.0,8.0,-0.8,29.0,5.0,2.0,9.0,138.73,144.96,276.0,9.0,3788.6400000000003,0.0,2774600.0,1.0
13197,3.0,0.0,10.0,66.93,64.34,1.7719999999999998,1.5959999999999999,1.494,1.0,3.0,13.0,1.0,1.0,7.0,9.0,61.1,6.0,3.0,2.0,1.0,,26.0,6.0,1.0,19.0,192.37,257.36,366.6,57.0,11855.240000000002,,11542200.0,1.0
2154,3.0,0.0,9.0,50.96,60.77,-1.831,0.601,1.001,2.0,4.0,16.0,1.0,0.0,7.0,9.0,52.67,6.0,4.0,3.0,2.0,,,,1.0,,164.4,243.08,316.02,,,,4603200.0,1.0
8155,,2.0,10.0,58.37,49.92,,,,2.0,3.0,8.0,4.0,,6.0,-1.0,51.86,6.0,4.0,2.0,3.0,,29.0,5.0,1.0,13.0,160.14999999999998,,311.15999999999997,52.0,,,2081949.9999999998,0.0
9399,1.0,1.0,-1.0,35.85,46.6,1.018,0.877,,0.0,1.0,7.0,8.0,0.0,4.0,16.0,45.11,3.0,0.0,0.0,4.0,0.25,25.0,3.0,2.0,10.0,127.56,93.2,135.32999999999998,0.0,2285.2999999999997,8.25,318900.0,0.0
6583,3.0,0.0,10.0,70.18,52.76,1.7719999999999998,-0.9329999999999999,0.212,4.0,2.0,2.0,7.0,0.0,8.0,10.0,69.76,6.0,3.0,0.0,2.0,1.811,31.0,5.0,1.0,7.0,192.7,211.04,418.56000000000006,21.0,4407.2,0.0,2408750.0,1.0
13943,3.0,1.0,-1.0,64.87,56.33,0.5710000000000001,-0.41,,2.0,2.0,3.0,,0.0,7.0,10.0,66.46,6.0,6.0,3.0,3.0,1.548,28.0,6.0,1.0,9.0,187.66,225.32,398.76,54.0,5616.719999999999,,5254480.0,1.0
11135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13867,3.0,1.0,,31.31,37.11,-0.63,-0.9329999999999999,-0.33799999999999997,1.0,0.0,5.0,0.0,2.0,7.0,12.0,32.05,5.0,1.0,0.0,3.0,0.003,28.0,1.0,3.0,6.0,100.47,148.44,160.25,6.0,1852.1399999999999,0.003,3516450.0,1.0
